privacy-aware-worker  | WARNING:app:No embed test passed; falling back to first matched env candidate: nomic-embed-text
privacy-aware-worker  | INFO:     127.0.0.1:45140 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:56908 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:60494 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:46216 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:43204 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:38700 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     127.0.0.1:52960 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:     172.18.0.8:37594 - "GET /health HTTP/1.1" 200 OK
privacy-aware-worker  | INFO:app:DEBUG_MARKER_ENDPOINT_START
privacy-aware-worker  | INFO:app:CHAT /chat received raw body keys: ['query', 'privacy_level', 'org_id', 'user_id', 'user_role', 'department', 'user_category', 'conversation_history']
privacy-aware-worker  | INFO:app:SMART QUERY: Short follow-up detected. Combined query: 'STU20240507 give me his name and company details what his email id ?...'
privacy-aware-worker  | INFO:app:CHAT: building context for role=admin, using top_k=20, search_query='STU20240507 give me his name and company details what his email id ?...'
privacy-aware-worker  | INFO:presidio-analyzer:Fetching all recognizers for language en
privacy-aware-worker  | INFO:app:Generating embedding using nomic-embed-text (384-dim)
privacy-aware-worker  | INFO:app:Ollama embedding success model=nomic-embed-text field=prompt len=768
privacy-aware-worker  | INFO:app:SEARCH DEBUG: role=admin user_id=4 org_id=1 query='STU20240507 give me his name and company details what his email id ?'
privacy-aware-worker  | INFO:httpx:HTTP Request: POST http://chromadb:8000/api/v2/tenants/default_tenant/databases/default_database/collections "HTTP/1.1 200 OK"
privacy-aware-worker  | INFO:httpx:HTTP Request: GET http://chromadb:8000/api/v2/tenants/default_tenant/databases/default_database/collections/ba9d8e60-1626-4676-8d4b-04eb8ed1750e/count "HTTP/1.1 200 OK"
privacy-aware-worker  | INFO:app:Target Collection: privacy_documents_1 | Items: 17161
privacy-aware-worker  | SEARCHING with embeddings in collection: privacy_documents_1
privacy-aware-worker  | INFO:httpx:HTTP Request: POST http://chromadb:8000/api/v2/tenants/default_tenant/databases/default_database/collections/ba9d8e60-1626-4676-8d4b-04eb8ed1750e/query "HTTP/1.1 200 OK"
privacy-aware-worker  | INFO:app:Hybrid Search: Found potential ID 'STU20240507' - Querying Chroma...
privacy-aware-worker  | RAW RESULTS: {'ids': [['doc_1_23452', 'doc_1_47', 'doc_1_23416', 'doc_1_11', 'doc_1_23417', 'doc_1_12', 'doc_1_23412', 'doc_1_7', 'doc_1_23409', 'doc_1_4', 'doc_1_23439', 'doc_1_34', 'doc_1_23432', 'doc_1_27', 'doc_1_10027', 'doc_1_23436', 'doc_1_31', 'doc_1_23427', 'doc_1_22', 'doc_1_23464', 'doc_1_59', 'doc_1_75']], 'distances': [[215.8409, 215.8409, 216.92929, 216.92929, 226.27692, 226.27692, 227.08733, 227.08733, 227.10236, 227.10236, 229.56407, 229.56407, 229.68091, 229.68091, 230.25139, 231.71762, 231.71762, 232.70895, 232.70895, 233.4285, 233.4285, 234.39786]], 'embeddings': None, 'metadatas': [[{'filename': 'alumni.csv', 'access_level': 'student', 'org_id': 1, 'doc_id': 23452}, {'filename': 'alumni.csv', 'org_id': 1, 'doc_id': 47, 'access_level': 'student'}, {'org_id': 1, 'filename': 'alumni.csv', 'doc_id': 23416, 'access_level': 'student'}, {'filename': 'alumni.csv', 'doc_id': 11, 'access_level': 'student', 'org_id': 1}, {'access_level': 'student', 'doc_id': 23417, 'org_id': 1, 'filename': 'alumni.csv'}, {'org_id': 1, 'filename': 'alumni.csv', 'doc_id': 12, 'access_level': 'student'}, {'access_level': 'student', 'org_id': 1, 'filename': 'alumni.csv', 'doc_id': 23412}, {'access_level': 'student', 'filename': 'alumni.csv', 'doc_id': 7, 'org_id': 1}, {'org_id': 1, 'access_level': 'student', 'filename': 'alumni.csv', 'doc_id': 23409}, {'org_id': 1, 'filename': 'alumni.csv', 'doc_id': 4, 'access_level': 'student'}, {'doc_id': 23439, 'access_level': 'student', 'org_id': 1, 'filename': 'alumni.csv'}, {'filename': 'alumni.csv', 'access_level': 'student', 'org_id': 1, 'doc_id': 34}, {'doc_id': 23432, 'access_level': 'student', 'filename': 'alumni.csv', 'org_id': 1}, {'filename': 'alumni.csv', 'access_level': 'student', 'org_id': 1, 'doc_id': 27}, {'doc_id': 10027, 'filename': 'students.csv', 'access_level': 'student', 'org_id': 1}, {'org_id': 1, 'filename': 'alumni.csv', 'doc_id': 23436, 'access_level': 'student'}, {'filename': 'alumni.csv', 'access_level': 'student', 'org_id': 1, 'doc_id': 31}, {'org_id': 1, 'filename': 'alumni.csv', 'access_level': 'student', 'doc_id': 23427}, {'filename': 'alumni.csv', 'org_id': 1, 'doc_id': 22, 'access_level': 'student'}, {'doc_id': 23464, 'org_id': 1, 'access_level': 'student', 'filename': 'alumni.csv'}, {'filename': 'alumni.csv', 'org_id': 1, 'doc_id': 59, 'access_level': 'student'}, {'access_level': 'student', 'filename': 'alumni.csv', 'org_id': 1, 'doc_id': 75}]], 'documents': [['alumni_id: STU20240507 | student_id: STU20240507 | graduation_year: 2024 | degree: B.Tech | current_company: Microsoft | current_position: Software Engineer | linkedin_url: https://linkedin.com/in/john-fritz | email: john.fritz@gmail.com | phone: 292-836-5346 | willing_to_mentor: True | record_type: csv_row | row_index: 46 | source: csv_upload', 'alumni_id: STU20240507 | student_id: STU20240507 | graduation_year: 2024 | degree: B.Tech | current_company: Microsoft | current_position: Software Engineer | linkedin_url: https://linkedin.com/in/john-fritz | email: john.fritz@gmail.com | phone: 292-836-5346 | willing_to_mentor: True | record_type: csv_row | row_index: 46 | source: csv_upload', 'alumni_id: STU20240133 | student_id: STU20240133 | graduation_year: 2024 | degree: B.Tech | current_company: Marketing Executive | current_position: Marketing Executive | linkedin_url: https://linkedin.com/in/daniel-schneider | email: daniel.schneider@gmail.com | phone: (231)377-9717x7517 | willing_to_mentor: True | record_type: csv_row | row_index: 10 | source: csv_upload', 'alumni_id: STU20240133 | student_id: STU20240133 | graduation_year: 2024 | degree: B.Tech | current_company: Marketing Executive | current_position: Marketing Executive | linkedin_url: https://linkedin.com/in/daniel-schneider | email: daniel.schneider@gmail.com | phone: (231)377-9717x7517 | willing_to_mentor: True | record_type: csv_row | row_index: 10 | source: csv_upload', 'alumni_id: STU20240150 | student_id: STU20240150 | graduation_year: 2024 | degree: B.E. | current_company: Marketing Executive | current_position: Marketing Executive | linkedin_url: https://linkedin.com/in/jose-macdonald | email: jose.macdonald@gmail.com | phone: (202)642-8699 | willing_to_mentor: False | record_type: csv_row | row_index: 11 | source: csv_upload', 'alumni_id: STU20240150 | student_id: STU20240150 | graduation_year: 2024 | degree: B.E. | current_company: Marketing Executive | current_position: Marketing Executive | linkedin_url: https://linkedin.com/in/jose-macdonald | email: jose.macdonald@gmail.com | phone: (202)642-8699 | willing_to_mentor: False | record_type: csv_row | row_index: 11 | source: csv_upload', 'alumni_id: STU20240105 | student_id: STU20240105 | graduation_year: 2024 | degree: M.Tech | current_company: Marketing Executive | current_position: Marketing Executive | linkedin_url: https://linkedin.com/in/douglas-williams | email: douglas.williams@gmail.com | phone: 486.857.1918 | willing_to_mentor: True | record_type: csv_row | row_index: 6 | source: csv_upload', 'alumni_id: STU20240105 | student_id: STU20240105 | graduation_year: 2024 | degree: M.Tech | current_company: Marketing Executive | current_position: Marketing Executive | linkedin_url: https://linkedin.com/in/douglas-williams | email: douglas.williams@gmail.com | phone: 486.857.1918 | willing_to_mentor: True | record_type: csv_row | row_index: 6 | source: csv_upload', 'alumni_id: STU20240041 | student_id: STU20240041 | graduation_year: 2024 | degree: B.Tech | current_company: Software Engineer | current_position: Software Engineer | linkedin_url: https://linkedin.com/in/shawn-arnold | email: shawn.arnold@gmail.com | phone: 367.736.5766 | willing_to_mentor: True | record_type: csv_row | row_index: 3 | source: csv_upload', 'alumni_id: STU20240041 | student_id: STU20240041 | graduation_year: 2024 | degree: B.Tech | current_company: Software Engineer | current_position: Software Engineer | linkedin_url: https://linkedin.com/in/shawn-arnold | email: shawn.arnold@gmail.com | phone: 367.736.5766 | willing_to_mentor: True | record_type: csv_row | row_index: 3 | source: csv_upload', 'alumni_id: STU20240368 | student_id: STU20240368 | graduation_year: 2024 | degree: M.Tech | current_company: HR Associate | current_position: HR Associate | linkedin_url: https://linkedin.com/in/mark-sheppard | email: mark.sheppard@gmail.com | phone: +1-587-282-4556x9644 | willing_to_mentor: False | record_type: csv_row | row_index: 33 | source: csv_upload', 'alumni_id: STU20240368 | student_id: STU20240368 | graduation_year: 2024 | degree: M.Tech | current_company: HR Associate | current_position: HR Associate | linkedin_url: https://linkedin.com/in/mark-sheppard | email: mark.sheppard@gmail.com | phone: +1-587-282-4556x9644 | willing_to_mentor: False | record_type: csv_row | row_index: 33 | source: csv_upload', 'alumni_id: STU20240276 | student_id: STU20240276 | graduation_year: 2024 | degree: B.E. | current_company: Software Engineer | current_position: Software Engineer | linkedin_url: https://linkedin.com/in/steven-cabrera | email: steven.cabrera@gmail.com | phone: 515.969.5620x175 | willing_to_mentor: False | record_type: csv_row | row_index: 26 | source: csv_upload', 'alumni_id: STU20240276 | student_id: STU20240276 | graduation_year: 2024 | degree: B.E. | current_company: Software Engineer | current_position: Software Engineer | linkedin_url: https://linkedin.com/in/steven-cabrera | email: steven.cabrera@gmail.com | phone: 515.969.5620x175 | willing_to_mentor: False | record_type: csv_row | row_index: 26 | source: csv_upload', 'student_id: STU20240367 | first_name: Nicholas | last_name: Fritz | email: nicholas.fritz@university.edu | gender: M | date_of_birth: 2004-10-27 | enrollment_date: 2022-07-11 | department_id: DEPT_CS | current_year: 3 | current_semester: 6 | status: Active | gpa: 2.4 | phone: 374-657-0545x897 | address: 63257 John Streets, Howardland, ID 50017 | record_type: csv_row | row_index: 366 | source: csv_upload', 'alumni_id: STU20240359 | student_id: STU20240359 | graduation_year: 2024 | degree: M.Tech | current_company: Operations Manager | current_position: Operations Manager | linkedin_url: https://linkedin.com/in/duane-skinner | email: duane.skinner@gmail.com | phone: (708)780-5017x1644 | willing_to_mentor: True | record_type: csv_row | row_index: 30 | source: csv_upload', 'alumni_id: STU20240359 | student_id: STU20240359 | graduation_year: 2024 | degree: M.Tech | current_company: Operations Manager | current_position: Operations Manager | linkedin_url: https://linkedin.com/in/duane-skinner | email: duane.skinner@gmail.com | phone: (708)780-5017x1644 | willing_to_mentor: True | record_type: csv_row | row_index: 30 | source: csv_upload', 'alumni_id: STU20240239 | student_id: STU20240239 | graduation_year: 2024 | degree: M.Tech | current_company: Marketing Executive | current_position: Marketing Executive | linkedin_url: https://linkedin.com/in/brett-leonard | email: brett.leonard@gmail.com | phone: 678-652-9456x37183 | willing_to_mentor: True | record_type: csv_row | row_index: 21 | source: csv_upload', 'alumni_id: STU20240239 | student_id: STU20240239 | graduation_year: 2024 | degree: M.Tech | current_company: Marketing Executive | current_position: Marketing Executive | linkedin_url: https://linkedin.com/in/brett-leonard | email: brett.leonard@gmail.com | phone: 678-652-9456x37183 | willing_to_mentor: True | record_type: csv_row | row_index: 21 | source: csv_upload', 'alumni_id: STU20240682 | student_id: STU20240682 | graduation_year: 2024 | degree: M.Tech | current_company: Marketing Executive | current_position: Marketing Executive | linkedin_url: https://linkedin.com/in/javier-morgan | email: javier.morgan@gmail.com | phone: 252.433.2829x302 | willing_to_mentor: True | record_type: csv_row | row_index: 58 | source: csv_upload', 'alumni_id: STU20240682 | student_id: STU20240682 | graduation_year: 2024 | degree: M.Tech | current_company: Marketing Executive | current_position: Marketing Executive | linkedin_url: https://linkedin.com/in/javier-morgan | email: javier.morgan@gmail.com | phone: 252.433.2829x302 | willing_to_mentor: True | record_type: csv_row | row_index: 58 | source: csv_upload', 'alumni_id: STU20240927 | student_id: STU20240927 | graduation_year: 2024 | degree: B.Tech | current_company: Data Analyst | current_position: Data Analyst | linkedin_url: https://linkedin.com/in/joshua-cunningham | email: joshua.cunningham@gmail.com | phone: 001-287-203-6883 | willing_to_mentor: True | record_type: csv_row | row_index: 74 | source: csv_upload']], 'uris': None, 'data': None, 'included': ['metadatas', 'documents', 'distances']}
privacy-aware-worker  | INFO:httpx:HTTP Request: POST http://chromadb:8000/api/v2/tenants/default_tenant/databases/default_database/collections/ba9d8e60-1626-4676-8d4b-04eb8ed1750e/get "HTTP/1.1 200 OK"
privacy-aware-worker  | INFO:app:Hybrid Search: Found 13 EXACT matches for 'STU20240507'
privacy-aware-worker  | INFO:app:Hybrid Search: After round-robin diversification: 13 records from 4 file types
privacy-aware-worker  | INFO:app:CHROMA FINAL RESULTS: 33 chunks (Primary + Hybrid)
privacy-aware-worker  | INFO:app:DEBUG: Doc doc_1_5223 Distance: 0.0
privacy-aware-worker  | INFO:app:DEBUG: Doc doc_1_5222 Distance: 0.0
privacy-aware-worker  | INFO:app:DEBUG: Doc doc_1_5221 Distance: 0.0
privacy-aware-worker  | INFO:app:DEBUG: Doc doc_1_5220 Distance: 0.0
privacy-aware-worker  | INFO:app:DEBUG: Doc doc_1_5219 Distance: 0.0
privacy-aware-worker  | INFO:app:DEBUG: Doc doc_1_5218 Distance: 0.0
privacy-aware-worker  | INFO:app:DEBUG: Doc doc_1_5217 Distance: 0.0
privacy-aware-worker  | INFO:app:DEBUG: Doc doc_1_5216 Distance: 0.0
privacy-aware-worker  | INFO:app:DEBUG: Doc doc_1_11167 Distance: 0.0
privacy-aware-worker  | INFO:app:DEBUG: Doc doc_1_5215 Distance: 0.0
privacy-aware-worker  | INFO:app:DEBUG: Doc doc_1_10167 Distance: 0.0
privacy-aware-worker  | INFO:app:DEBUG: Doc doc_1_23452 Distance: 215.8409
privacy-aware-worker  | INFO:app:DEBUG: Doc doc_1_47 Distance: 215.8409
privacy-aware-worker  | INFO:app:DEBUG: Doc doc_1_23416 Distance: 216.92929
privacy-aware-worker  | INFO:app:DEBUG: Doc doc_1_11 Distance: 216.92929
privacy-aware-worker  | INFO:app:DEBUG: Doc doc_1_23417 Distance: 226.27692
privacy-aware-worker  | INFO:app:DEBUG: Doc doc_1_12 Distance: 226.27692
privacy-aware-worker  | INFO:app:DEBUG: Doc doc_1_23412 Distance: 227.08733
privacy-aware-worker  | INFO:app:DEBUG: Doc doc_1_7 Distance: 227.08733
privacy-aware-worker  | INFO:app:DEBUG: Doc doc_1_23409 Distance: 227.10236
privacy-aware-worker  | INFO:app:DEBUG: Doc doc_1_4 Distance: 227.10236
privacy-aware-worker  | INFO:app:DEBUG: Doc doc_1_23439 Distance: 229.56407
privacy-aware-worker  | INFO:app:DEBUG: Doc doc_1_34 Distance: 229.56407
privacy-aware-worker  | INFO:app:DEBUG: Doc doc_1_23432 Distance: 229.68091
privacy-aware-worker  | INFO:app:DEBUG: Doc doc_1_27 Distance: 229.68091
privacy-aware-worker  | INFO:app:DEBUG: Doc doc_1_10027 Distance: 230.25139
privacy-aware-worker  | INFO:app:DEBUG: Doc doc_1_23436 Distance: 231.71762
privacy-aware-worker  | INFO:app:DEBUG: Doc doc_1_31 Distance: 231.71762
privacy-aware-worker  | INFO:app:DEBUG: Doc doc_1_23427 Distance: 232.70895
privacy-aware-worker  | INFO:app:DEBUG: Doc doc_1_22 Distance: 232.70895
privacy-aware-worker  | INFO:app:DEBUG: Doc doc_1_23464 Distance: 233.4285
privacy-aware-worker  | INFO:app:DEBUG: Doc doc_1_59 Distance: 233.4285
privacy-aware-worker  | INFO:app:DEBUG: Doc doc_1_75 Distance: 234.39786
privacy-aware-worker  | INFO:app:CHAT: Final context assembly complete. 20 records. Total len: 6503
privacy-aware-worker  | INFO:app:ASSEMELD CONTEXT (1000 chars): DOCUMENT RECORD 1:
privacy-aware-worker  | result_id: RES004563 | student_id: STU20240507 | course_id: TECH301 | semester: 5 | academic_year: 2023-2024 | grade: D+ | score: 64 | credits: 4 | remarks: Pass - Needs Improvement | record_type: csv_row | row_index: 4562 | source: csv_upload
privacy-aware-worker  | ---
privacy-aware-worker  | 
privacy-aware-worker  | DOCUMENT RECORD 2:
privacy-aware-worker  | result_id: RES004562 | student_id: STU20240507 | course_id: COMM201 | semester: 3 | academic_year: 2022-2023 | grade: C | score: 65 | credits: 4 | remarks: Pass | record_type: csv_row | row_index: 4561 | source: csv_upload
